Unnamed: 0,class,bruises,gill-spacing,gill-size,gill-color,stalk-root,ring-type,spore-print-color
2489,edible,yes,close,broad,brown,bulbous,pendant,brown
2490,edible,yes,close,broad,brown,bulbous,pendant,brown
2491,edible,yes,close,broad,brown,bulbous,pendant,brown
2492,edible,yes,close,broad,brown,bulbous,pendant,black
2493,edible,yes,close,broad,white,bulbous,pendant,brown
2494,edible,yes,close,broad,pink,bulbous,pendant,black
2495,poisonous,yes,close,narrow,pink,equal,pendant,brown
2496,edible,yes,close,broad,purple,bulbous,pendant,brown
2497,edible,yes,close,broad,white,bulbous,pendant,black
2498,edible,yes,close,broad,brown,bulbous,pendant,brown
2499,edible,yes,close,broad,pink,bulbous,pendant,black
2500,edible,no,crowded,broad,chocolate,equal,evanescent,black
2501,edible,no,crowded,broad,black,equal,evanescent,brown
2502,edible,yes,close,broad,white,bulbous,pendant,black
2503,edible,yes,close,broad,brown,bulbous,pendant,brown
2504,edible,yes,close,broad,pink,bulbous,pendant,brown
2505,edible,yes,close,broad,purple,bulbous,pendant,brown
2506,edible,yes,close,broad,pink,bulbous,pendant,brown
2507,edible,yes,close,broad,white,bulbous,pendant,black
2508,edible,yes,close,broad,white,bulbous,pendant,black
2509,edible,yes,close,broad,white,bulbous,pendant,black
2510,edible,yes,close,broad,brown,bulbous,pendant,brown
2511,edible,yes,close,broad,white,bulbous,pendant,brown
2512,poisonous,no,crowded,narrow,pink,bulbous,pendant,brown
2513,edible,yes,close,broad,purple,bulbous,pendant,black
2514,edible,yes,close,broad,pink,bulbous,pendant,brown
2515,edible,yes,close,broad,purple,bulbous,pendant,black
2516,edible,yes,close,broad,pink,bulbous,pendant,black
2517,edible,yes,close,broad,white,bulbous,pendant,black
2518,edible,no,crowded,broad,brown,equal,evanescent,brown
2519,edible,yes,close,broad,purple,bulbous,pendant,brown
2520,edible,yes,close,broad,pink,bulbous,pendant,black
2521,edible,yes,close,broad,brown,bulbous,pendant,brown
2522,edible,yes,close,broad,pink,bulbous,pendant,black
2523,edible,yes,close,broad,brown,bulbous,pendant,black
2524,edible,yes,close,broad,brown,bulbous,pendant,brown
2525,edible,yes,close,broad,brown,bulbous,pendant,black
2526,edible,yes,close,broad,purple,bulbous,pendant,brown
2527,edible,yes,close,broad,white,bulbous,pendant,black
2528,edible,yes,close,broad,pink,bulbous,pendant,black
2529,edible,yes,close,broad,pink,bulbous,pendant,brown
2530,edible,yes,close,broad,brown,bulbous,pendant,brown
2531,edible,yes,close,broad,white,bulbous,pendant,black
2532,edible,yes,close,broad,brown,bulbous,pendant,black
2533,poisonous,no,close,broad,gray,bulbous,large,chocolate
2534,edible,yes,close,broad,purple,bulbous,pendant,black
2535,edible,yes,close,broad,purple,bulbous,pendant,black
2536,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2537,edible,yes,close,broad,brown,bulbous,pendant,black
2538,edible,yes,close,broad,brown,bulbous,pendant,black
2539,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2540,poisonous,no,crowded,narrow,brown,bulbous,pendant,brown
2541,edible,yes,close,broad,purple,bulbous,pendant,black
2542,edible,yes,close,broad,pink,bulbous,pendant,brown
2543,edible,yes,close,broad,purple,bulbous,pendant,brown
2544,edible,yes,close,broad,white,bulbous,pendant,black
2545,edible,yes,close,broad,brown,bulbous,pendant,brown
2546,edible,yes,close,broad,brown,bulbous,pendant,brown
2547,edible,yes,close,broad,white,bulbous,pendant,brown
2548,edible,yes,close,broad,pink,bulbous,pendant,black
2549,edible,yes,close,broad,white,bulbous,pendant,black
2550,edible,yes,close,broad,purple,bulbous,pendant,black
2551,edible,yes,close,broad,pink,bulbous,pendant,black
2552,edible,yes,close,broad,purple,bulbous,pendant,brown
2553,edible,yes,close,broad,brown,bulbous,pendant,black
2554,edible,yes,close,broad,pink,bulbous,pendant,black
2555,edible,yes,close,broad,purple,bulbous,pendant,brown
2556,edible,yes,close,broad,white,bulbous,pendant,brown
2557,edible,yes,close,broad,purple,bulbous,pendant,brown
2558,edible,yes,close,broad,brown,bulbous,pendant,brown
2559,edible,yes,close,broad,purple,bulbous,pendant,black
2560,poisonous,no,close,narrow,gray,bulbous,pendant,black
2561,edible,yes,close,broad,purple,bulbous,pendant,black
2562,edible,yes,close,broad,white,bulbous,pendant,brown
2563,edible,yes,close,broad,brown,bulbous,pendant,brown
2564,edible,yes,close,broad,brown,bulbous,pendant,black
2565,edible,yes,close,broad,white,bulbous,pendant,black
2566,poisonous,no,close,broad,pink,bulbous,large,chocolate
2567,edible,yes,close,broad,brown,bulbous,pendant,black
2568,edible,yes,close,broad,pink,bulbous,pendant,brown
2569,edible,yes,close,broad,white,bulbous,pendant,black
2570,edible,yes,close,broad,pink,bulbous,pendant,brown
2571,poisonous,no,close,broad,pink,bulbous,large,chocolate
2572,edible,yes,close,broad,white,bulbous,pendant,brown
2573,edible,yes,close,broad,pink,bulbous,pendant,black
2574,edible,yes,close,broad,pink,bulbous,pendant,black
2575,edible,yes,close,broad,brown,bulbous,pendant,black
2576,edible,yes,close,broad,purple,bulbous,pendant,brown
2577,edible,yes,close,broad,brown,bulbous,pendant,black
2578,edible,yes,close,broad,pink,bulbous,pendant,black
2579,edible,yes,close,broad,brown,bulbous,pendant,black
2580,edible,yes,close,broad,brown,bulbous,pendant,black
2581,edible,yes,close,broad,pink,bulbous,pendant,brown
2582,edible,yes,close,broad,brown,bulbous,pendant,brown
2583,edible,yes,close,broad,brown,bulbous,pendant,black
2584,edible,yes,close,broad,white,bulbous,pendant,brown
2585,edible,yes,close,broad,pink,bulbous,pendant,brown
2586,edible,yes,close,broad,white,bulbous,pendant,brown
2587,edible,yes,close,broad,purple,bulbous,pendant,black
2588,edible,yes,close,broad,white,bulbous,pendant,brown
2589,edible,yes,close,broad,pink,bulbous,pendant,brown
2590,edible,yes,close,broad,pink,bulbous,pendant,black
2591,edible,yes,close,broad,brown,bulbous,pendant,brown
2592,edible,yes,close,broad,pink,bulbous,pendant,black
2593,edible,yes,close,broad,white,bulbous,pendant,brown
2594,poisonous,no,close,broad,gray,bulbous,large,chocolate
2595,edible,yes,close,broad,brown,bulbous,pendant,black
2596,edible,yes,close,broad,white,bulbous,pendant,brown
2597,edible,yes,close,broad,brown,bulbous,pendant,brown
2598,edible,yes,close,broad,brown,bulbous,pendant,brown
2599,edible,yes,close,broad,white,bulbous,pendant,black
2600,edible,yes,close,broad,purple,bulbous,pendant,black
2601,edible,yes,close,broad,brown,bulbous,pendant,black
2602,edible,yes,close,broad,brown,bulbous,pendant,black
2603,edible,yes,close,broad,white,bulbous,pendant,black
2604,edible,yes,close,broad,brown,bulbous,pendant,brown
2605,poisonous,no,close,broad,gray,bulbous,large,chocolate
2606,edible,yes,close,broad,pink,bulbous,pendant,brown
2607,edible,yes,close,broad,brown,bulbous,pendant,brown
2608,edible,yes,close,broad,brown,bulbous,pendant,black
2609,edible,yes,close,broad,brown,bulbous,pendant,brown
2610,edible,yes,close,broad,pink,bulbous,pendant,black
2611,edible,yes,close,broad,white,bulbous,pendant,brown
2612,edible,yes,close,broad,purple,bulbous,pendant,brown
2613,edible,yes,close,broad,brown,bulbous,pendant,brown
2614,edible,yes,close,broad,pink,bulbous,pendant,black
2615,edible,yes,close,broad,white,bulbous,pendant,black
2616,edible,yes,close,broad,pink,bulbous,pendant,brown
2617,edible,yes,close,broad,purple,bulbous,pendant,brown
2618,edible,yes,close,broad,white,bulbous,pendant,brown
2619,edible,yes,close,broad,pink,bulbous,pendant,black
2620,edible,yes,close,broad,purple,bulbous,pendant,brown
2621,edible,yes,close,broad,brown,bulbous,pendant,brown
2622,edible,yes,close,broad,brown,bulbous,pendant,brown
2623,edible,yes,close,broad,purple,bulbous,pendant,black
2624,edible,yes,close,broad,pink,bulbous,pendant,brown
2625,edible,yes,close,broad,white,bulbous,pendant,brown
2626,edible,yes,close,broad,pink,bulbous,pendant,brown
2627,poisonous,no,close,narrow,gray,bulbous,pendant,brown
2628,edible,yes,close,broad,brown,bulbous,pendant,brown
2629,edible,yes,close,broad,white,bulbous,pendant,brown
2630,edible,no,crowded,broad,pink,equal,evanescent,black
2631,edible,yes,close,broad,white,bulbous,pendant,brown
2632,edible,yes,close,broad,brown,bulbous,pendant,brown
2633,edible,yes,close,broad,white,bulbous,pendant,brown
2634,edible,yes,close,broad,white,bulbous,pendant,brown
2635,edible,yes,close,broad,pink,bulbous,pendant,brown
2636,edible,yes,close,broad,brown,bulbous,pendant,brown
2637,edible,yes,close,broad,brown,bulbous,pendant,brown
2638,edible,yes,close,broad,brown,bulbous,pendant,brown
2639,edible,yes,close,broad,pink,bulbous,pendant,black
2640,edible,yes,close,broad,purple,bulbous,pendant,black
2641,edible,yes,close,broad,pink,bulbous,pendant,brown
2642,edible,yes,close,broad,white,bulbous,pendant,black
2643,edible,yes,close,broad,purple,bulbous,pendant,black
2644,edible,yes,close,broad,white,bulbous,pendant,brown
2645,edible,yes,close,broad,purple,bulbous,pendant,brown
2646,edible,yes,close,broad,pink,bulbous,pendant,black
2647,edible,no,crowded,broad,chocolate,equal,evanescent,black
2648,edible,yes,close,broad,pink,bulbous,pendant,brown
2649,edible,yes,close,broad,purple,bulbous,pendant,black
2650,edible,yes,close,broad,brown,bulbous,pendant,brown
2651,edible,yes,close,broad,white,bulbous,pendant,black
2652,edible,yes,close,broad,purple,bulbous,pendant,brown
2653,edible,yes,close,broad,white,bulbous,pendant,black
2654,edible,yes,close,broad,pink,bulbous,pendant,black
2655,edible,yes,close,broad,white,bulbous,pendant,black
2656,edible,yes,close,broad,purple,bulbous,pendant,black
2657,edible,yes,close,broad,pink,bulbous,pendant,black
2658,edible,yes,close,broad,white,bulbous,pendant,black
2659,edible,yes,close,broad,white,bulbous,pendant,brown
2660,edible,yes,close,broad,pink,bulbous,pendant,brown
2661,edible,yes,close,broad,pink,bulbous,pendant,brown
2662,edible,yes,close,broad,pink,bulbous,pendant,brown
2663,edible,yes,close,broad,brown,bulbous,pendant,black
2664,edible,yes,close,broad,pink,bulbous,pendant,black
2665,edible,yes,close,broad,purple,bulbous,pendant,black
2666,edible,yes,close,broad,brown,bulbous,pendant,brown
2667,edible,yes,close,broad,brown,bulbous,pendant,black
2668,edible,yes,close,broad,white,bulbous,pendant,brown
2669,edible,yes,close,broad,purple,bulbous,pendant,brown
2670,edible,yes,close,broad,white,bulbous,pendant,brown
2671,edible,yes,close,broad,brown,bulbous,pendant,brown
2672,edible,yes,close,broad,pink,bulbous,pendant,brown
2673,edible,yes,close,broad,white,bulbous,pendant,brown
2674,edible,yes,close,broad,white,bulbous,pendant,black
2675,edible,yes,close,broad,purple,bulbous,pendant,black
2676,edible,yes,close,broad,brown,bulbous,pendant,black
2677,edible,yes,close,broad,purple,bulbous,pendant,brown
2678,edible,yes,close,broad,purple,bulbous,pendant,brown
2679,edible,yes,close,broad,brown,bulbous,pendant,black
2680,edible,yes,close,broad,pink,bulbous,pendant,brown
2681,edible,yes,close,broad,brown,bulbous,pendant,brown
2682,edible,yes,close,broad,purple,bulbous,pendant,black
2683,poisonous,no,close,narrow,pink,bulbous,pendant,brown
2684,edible,yes,close,broad,pink,bulbous,pendant,black
2685,edible,yes,close,broad,white,bulbous,pendant,brown
2686,edible,yes,close,broad,white,bulbous,pendant,brown
2687,edible,yes,close,broad,brown,bulbous,pendant,brown
2688,edible,yes,close,broad,white,bulbous,pendant,black
2689,edible,yes,close,broad,white,bulbous,pendant,black
2690,edible,no,crowded,broad,brown,equal,evanescent,brown
2691,edible,yes,close,broad,white,bulbous,pendant,black
2692,edible,yes,close,broad,white,bulbous,pendant,brown
2693,edible,yes,close,broad,pink,bulbous,pendant,black
2694,edible,yes,close,broad,pink,bulbous,pendant,brown
2695,edible,yes,close,broad,brown,bulbous,pendant,brown
2696,edible,yes,close,broad,pink,bulbous,pendant,black
2697,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2698,edible,yes,close,broad,white,bulbous,pendant,brown
2699,edible,yes,close,broad,purple,bulbous,pendant,black
2700,edible,yes,close,broad,brown,bulbous,pendant,brown
2701,edible,yes,close,broad,brown,bulbous,pendant,black
2702,edible,yes,close,broad,brown,bulbous,pendant,black
2703,edible,yes,close,broad,white,bulbous,pendant,brown
2704,edible,yes,close,broad,purple,bulbous,pendant,black
2705,edible,yes,close,broad,white,bulbous,pendant,black
2706,edible,yes,close,broad,purple,bulbous,pendant,brown
2707,edible,yes,close,broad,white,bulbous,pendant,black
2708,edible,yes,close,broad,brown,bulbous,pendant,black
2709,edible,yes,close,broad,purple,bulbous,pendant,black
2710,edible,yes,close,broad,purple,bulbous,pendant,black
2711,edible,yes,close,broad,pink,bulbous,pendant,brown
2712,edible,yes,close,broad,purple,bulbous,pendant,brown
2713,edible,yes,close,broad,purple,bulbous,pendant,black
2714,edible,yes,close,broad,pink,bulbous,pendant,brown
2715,edible,yes,close,broad,pink,bulbous,pendant,black
2716,edible,yes,close,broad,pink,bulbous,pendant,brown
2717,edible,yes,close,broad,white,bulbous,pendant,brown
2718,edible,yes,close,broad,white,bulbous,pendant,black
2719,edible,yes,close,broad,purple,bulbous,pendant,black
2720,edible,yes,close,broad,purple,bulbous,pendant,brown
2721,edible,yes,close,broad,brown,bulbous,pendant,brown
2722,edible,yes,close,broad,pink,bulbous,pendant,brown
2723,edible,yes,close,broad,pink,bulbous,pendant,brown
2724,edible,yes,close,broad,brown,bulbous,pendant,black
2725,edible,yes,close,broad,purple,bulbous,pendant,black
2726,edible,yes,close,broad,pink,bulbous,pendant,brown
2727,edible,yes,close,broad,purple,bulbous,pendant,brown
2728,edible,yes,close,broad,pink,bulbous,pendant,black
2729,edible,yes,close,broad,purple,bulbous,pendant,brown
2730,edible,no,crowded,broad,chocolate,equal,evanescent,black
2731,edible,yes,close,broad,brown,bulbous,pendant,brown
2732,edible,yes,close,broad,white,bulbous,pendant,brown
2733,edible,yes,close,broad,brown,bulbous,pendant,black
2734,edible,yes,close,broad,purple,bulbous,pendant,black
2735,edible,yes,close,broad,purple,bulbous,pendant,brown
2736,edible,yes,close,broad,brown,bulbous,pendant,black
2737,edible,yes,close,broad,white,bulbous,pendant,black
2738,edible,yes,close,broad,white,bulbous,pendant,black
2739,edible,yes,close,broad,purple,bulbous,pendant,black
2740,edible,yes,close,broad,purple,bulbous,pendant,brown
2741,edible,yes,close,broad,pink,bulbous,pendant,brown
2742,edible,yes,close,broad,purple,bulbous,pendant,black
2743,edible,yes,close,broad,pink,bulbous,pendant,black
2744,edible,yes,close,broad,white,bulbous,pendant,brown
2745,edible,yes,close,broad,white,bulbous,pendant,brown
2746,edible,yes,close,broad,brown,bulbous,pendant,black
2747,edible,yes,close,broad,purple,bulbous,pendant,black
2748,edible,yes,close,broad,brown,bulbous,pendant,brown
2749,poisonous,no,close,narrow,pink,bulbous,pendant,black
2750,edible,yes,close,broad,brown,bulbous,pendant,brown
2751,edible,yes,close,broad,pink,bulbous,pendant,brown
2752,edible,yes,close,broad,brown,bulbous,pendant,black
2753,edible,yes,close,broad,white,bulbous,pendant,black
2754,edible,yes,close,broad,white,bulbous,pendant,brown
2755,edible,yes,close,broad,pink,bulbous,pendant,brown
2756,edible,yes,close,broad,white,bulbous,pendant,black
2757,edible,yes,close,broad,brown,bulbous,pendant,brown
2758,edible,yes,close,broad,pink,bulbous,pendant,black
2759,edible,yes,close,broad,white,bulbous,pendant,brown
2760,edible,yes,close,broad,purple,bulbous,pendant,black
2761,edible,yes,close,broad,purple,bulbous,pendant,black
2762,edible,yes,close,broad,white,bulbous,pendant,black
2763,edible,yes,close,broad,purple,bulbous,pendant,brown
2764,edible,yes,close,broad,purple,bulbous,pendant,brown
2765,edible,yes,close,broad,brown,bulbous,pendant,brown
2766,poisonous,no,close,broad,gray,bulbous,large,chocolate
2767,edible,yes,close,broad,white,bulbous,pendant,brown
2768,edible,yes,close,broad,white,bulbous,pendant,black
2769,edible,yes,close,broad,purple,bulbous,pendant,brown
2770,poisonous,no,close,broad,gray,bulbous,large,chocolate
2771,edible,yes,close,broad,purple,bulbous,pendant,brown
2772,edible,yes,close,broad,brown,bulbous,pendant,brown
2773,edible,yes,close,broad,purple,bulbous,pendant,black
2774,edible,yes,close,broad,pink,bulbous,pendant,black
2775,edible,yes,close,broad,pink,bulbous,pendant,brown
2776,edible,yes,close,broad,pink,bulbous,pendant,brown
2777,edible,yes,close,broad,brown,bulbous,pendant,black
2778,edible,yes,close,broad,brown,bulbous,pendant,brown
2779,edible,yes,close,broad,white,bulbous,pendant,black
2780,edible,yes,close,broad,purple,bulbous,pendant,black
2781,edible,yes,close,broad,pink,bulbous,pendant,brown
2782,edible,yes,close,broad,purple,bulbous,pendant,black
2783,edible,yes,close,broad,pink,bulbous,pendant,black
2784,edible,yes,close,broad,pink,bulbous,pendant,black
2785,edible,yes,close,broad,brown,bulbous,pendant,black
2786,edible,yes,close,broad,white,bulbous,pendant,brown
2787,edible,yes,close,broad,white,bulbous,pendant,brown
2788,edible,no,crowded,broad,pink,equal,evanescent,black
2789,edible,yes,close,broad,pink,bulbous,pendant,black
2790,edible,yes,close,broad,pink,bulbous,pendant,brown
2791,edible,yes,close,broad,white,bulbous,pendant,black
2792,edible,yes,close,broad,purple,bulbous,pendant,brown
2793,edible,yes,close,broad,white,bulbous,pendant,black
2794,edible,yes,close,broad,white,bulbous,pendant,brown
2795,edible,yes,close,broad,brown,bulbous,pendant,brown
